"time" "k1_ipm" "k2_ipm" "h1_average" "h2_average"
570660 6.44968116718359e-11 6.33733742392124e-11 -9.8068608 -9.8844637
570720 6.45481270008953e-11 6.34250730475967e-11 -9.8070461 -9.8845732
570780 6.45994505668634e-11 6.34768290762913e-11 -9.8072312 -9.8846826
570840 6.4650806750217e-11 6.35286424000097e-11 -9.8074161 -9.8847919
570900 6.47021955088591e-11 6.35804858051684e-11 -9.8076009 -9.8849012
570960 6.4401719451565e-11 6.34334944869946e-11 -9.8077856 -9.8850103
571020 6.44529671922774e-11 6.34852356546595e-11 -9.8079701 -9.8851193
571080 6.48567296730685e-11 6.37362096187936e-11 -9.8081544 -9.8852283
571140 6.45555355838097e-11 6.35888894892646e-11 -9.8083386 -9.8853371
571200 6.42538376469106e-11 6.32417867812029e-11 -9.8085227 -9.8854459
571260 6.46583075777518e-11 6.3493040155385e-11 -9.8087066 -9.8855546
571320 6.47097669586666e-11 6.37446487600408e-11 -9.8088903 -9.8856632
571380 6.44073229175762e-11 6.33966719523343e-11 -9.8090739 -9.8857717
571440 6.44585409118246e-11 6.34483913501705e-11 -9.8092574 -9.8858801
571500 6.45098651257802e-11 6.35001539903442e-11 -9.8094407 -9.8859884
571560 6.45612216700218e-11 6.33514942254798e-11 -9.8096238 -9.8860966
571620 6.46125609547959e-11 6.36038365812783e-11 -9.8098068 -9.8862047
571680 6.4663932328151e-11 6.36557290214957e-11 -9.8099897 -9.8863128
571740 6.47153854549531e-11 6.35066803877792e-11 -9.8101724 -9.8864207
571800 6.44110335748166e-11 6.33573471190246e-11 -9.8103549 -9.8865286
571860 6.44622927587118e-11 6.34090548801869e-11 -9.8105373 -9.8866363
571920 6.45135839239849e-11 6.3460805687267e-11 -9.8107196 -9.886744
571980 6.4564931904044e-11 6.35125718836474e-11 -9.8109017 -9.8868516
572040 6.46163367742753e-11 6.35643948959389e-11 -9.8110836 -9.8869591
572100 6.43104683259664e-11 6.34143183688125e-11 -9.8112654 -9.8870665
572160 6.43616279286747e-11 6.32639414232451e-11 -9.8114471 -9.8871738
572220 6.47707182650919e-11 6.35178359211371e-11 -9.8116286 -9.887281
572280 6.48222759655972e-11 6.37721031619982e-11 -9.8118099 -9.8873882
572340 6.45154214661064e-11 6.34189086031075e-11 -9.8119911 -9.8874952
572400 6.42080535144589e-11 6.32678635282057e-11 -9.8121722 -9.8876022
572460 6.42591360525367e-11 6.33194773508851e-11 -9.8123531 -9.887709
572520 6.46695251682915e-11 6.35742603043522e-11 -9.8125339 -9.8878158
572580 6.47210065324299e-11 6.36261250095052e-11 -9.8127145 -9.8879225
572640 6.44126722506321e-11 6.34746021877765e-11 -9.812895 -9.8880291
572700 6.44639305806540e-11 6.35264003493344e-11 -9.8130753 -9.8881356
572760 6.4515270556378e-11 6.33744368346493e-11 -9.8132554 -9.888242
572820 6.45666420672998e-11 6.3426125983075e-11 -9.8134355 -9.8883484
572880 6.46180198757396e-11 6.34778715313936e-11 -9.8136153 -9.8884546
572940 6.43081724139972e-11 6.3325398071152e-11 -9.8137951 -9.8885608
573000 6.43593758340361e-11 6.33770758870249e-11 -9.8139746 -9.8886668
573060 6.44106105142359e-11 6.34287820521191e-11 -9.8141541 -9.8887728
573120 6.44618764070686e-11 6.34805445759699e-11 -9.8143334 -9.8888787
573180 6.45131734677275e-11 6.35323635284949e-11 -9.8145125 -9.8889845
573240 6.45645269425958e-11 6.35841967237437e-11 -9.8146915 -9.8890902
573300 6.46159369060998e-11 6.34307805255627e-11 -9.8148703 -9.8891958
573360 6.43040781820638e-11 6.32770857797639e-11 -9.815049 -9.8893013
573420 6.43552865795308e-11 6.35343233865948e-11 -9.8152276 -9.8894068
573480 6.47704301119527e-11 6.35861580944463e-11 -9.815406 -9.8895121
573540 6.44578216867084e-11 6.34321007627048e-11 -9.8155843 -9.8896174
573600 6.41446646687112e-11 6.32777495224807e-11 -9.8157624 -9.8897225
573660 6.45604805864424e-11 6.33293886164878e-11 -9.8159403 -9.8898276
573720 6.46118690776653e-11 6.35875226616032e-11 -9.8161182 -9.8899326
573780 6.42980098417422e-11 6.34327785145189e-11 -9.8162958 -9.8900375
573840 6.43492456075011e-11 6.32777392720755e-11 -9.8164734 -9.8901424
573900 6.44004867432985e-11 6.33293632265643e-11 -9.8166508 -9.8902471
573960 6.44517585702044e-11 6.3381028948086e-11 -9.816828 -9.8903518
574020 6.45030610377817e-11 6.36400472073582e-11 -9.8170051 -9.8904563
574080 6.45544196692138e-11 6.36919798662762e-11 -9.817182 -9.8905608
574140 6.46058345397192e-11 6.33286844079483e-11 -9.8173589 -9.8906652
574200 6.42899091588078e-11 6.31725576185207e-11 -9.8175355 -9.8907695
574260 6.43411183660747e-11 6.34320671787996e-11 -9.817712 -9.8908737
574320 6.47603401079142e-11 6.36919575426635e-11 -9.8178884 -9.8909778
574380 6.4443653761394e-11 6.35356165111875e-11 -9.8180646 -9.8910818
574440 6.41264116656957e-11 6.31705080576715e-11 -9.8182407 -9.8911858
574500 6.45463107903931e-11 6.34307217149727e-11 -9.8184167 -9.8912896
574560 6.4597723421259e-11 6.34824790927664e-11 -9.8185924 -9.8913934
574620 6.42797682711218e-11 6.33252836476503e-11 -9.8187681 -9.8914971
574680 6.43309475204489e-11 6.33769535179469e-11 -9.8189436 -9.8916007
574740 6.4382182604068e-11 6.34286504154983e-11 -9.819119 -9.8917042
574800 6.44334993630304e-11 6.34804029942929e-11 -9.8192942 -9.8918076
574860 6.44848205624344e-11 6.33225483943473e-11 -9.8194693 -9.891911
574920 6.45361718790809e-11 6.35840754588649e-11 -9.8196442 -9.8920142
574980 6.42164119140314e-11 6.34259181440743e-11 -9.819819 -9.8921174
575040 6.42675794938245e-11 6.32674595300686e-11 -9.8199936 -9.8922205
575100 6.46905358907078e-11 6.35294382986445e-11 -9.8201681 -9.8923235
575160 6.4369978596746e-11 6.33707477830446e-11 -9.8203425 -9.8924264
575220 6.442126174979e-11 6.34224751837209e-11 -9.8205167 -9.8925292
575280 6.44726007314234e-11 6.34742292748747e-11 -9.8206908 -9.8926319
575340 6.4151024543564e-11 6.3314960115745e-11 -9.8208647 -9.8927346
575400 6.42021262328079e-11 6.31554164805919e-11 -9.8210385 -9.8928371
575460 6.42532575534274e-11 6.32069635683662e-11 -9.8212121 -9.8929396
575520 6.46783335839043e-11 6.36816565312131e-11 -9.8213856 -9.893042
575580 6.47298740268392e-11 6.3733616037655e-11 -9.821559 -9.8931443
575640 6.40325258487283e-11 6.31498795656956e-11 -9.8217322 -9.8932465
575700 6.40835552650884e-11 6.32013880313117e-11 -9.8219053 -9.8933486
575760 6.45096703448477e-11 6.34652243664394e-11 -9.8220782 -9.8934507
575820 6.4561057350438e-11 6.3517030897646e-11 -9.822251 -9.8935526
575880 6.423681994487e-11 6.33562733448529e-11 -9.8224237 -9.8936545
575940 6.42880190098582e-11 6.31951950441136e-11 -9.8225962 -9.8937563
576000 6.43392997539086e-11 6.32467331191726e-11 -9.8227686 -9.893858
576060 6.43905838139618e-11 6.35114664813442e-11 -9.8229408 -9.8939596
576120 6.44418710121915e-11 6.35633178116452e-11 -9.8231129 -9.8940612
576180 6.44932137064648e-11 6.34017067817962e-11 -9.8232848 -9.8941626
576240 6.45446119677921e-11 6.3453421328475e-11 -9.8234566 -9.894264
576300 6.42182848937319e-11 6.32913687849189e-11 -9.8236283 -9.8943653
576360 6.42694669864232e-11 6.3343019103448e-11 -9.8237998 -9.8944665
576420 6.43207044465872e-11 6.33947098016144e-11 -9.8239712 -9.8945676
576480 6.4371971017825e-11 6.34464408700637e-11 -9.8241425 -9.8946686
576540 6.4423293010893e-11 6.32836913118562e-11 -9.8243136 -9.8947695
576600 6.44746704953904e-11 6.33353280539967e-11 -9.8244845 -9.8948704
576660 6.41464856350466e-11 6.33870197129050e-11 -9.8246553 -9.8949712
576720 6.41975923404188e-11 6.32236903169927e-11 -9.824826 -9.8950718
576780 6.42487805460608e-11 6.3275272225323e-11 -9.8249966 -9.8951724
576840 6.43000240254584e-11 6.35423213376042e-11 -9.825167 -9.895273
576900 6.43512963839757e-11 6.33786004227753e-11 -9.8253372 -9.8953734
576960 6.44025975641394e-11 6.32145531684074e-11 -9.8255074 -9.8954737
577020 6.44539275081499e-11 6.34820593846819e-11 -9.8256774 -9.895574
577080 6.41235980743087e-11 6.3317769546061e-11 -9.8258472 -9.8956742
577140 6.41747077798378e-11 6.3153167060099e-11 -9.8260169 -9.8957743
577200 6.42258725066972e-11 6.34211604518375e-11 -9.8261865 -9.8958743
577260 6.42770657632492e-11 6.34729306514575e-11 -9.8263559 -9.8959742
577320 6.43283140930135e-11 6.33079180025271e-11 -9.8265252 -9.8960741
577380 6.43796175641947e-11 6.33595614374918e-11 -9.8266943 -9.8961738
577440 6.44309495578351e-11 6.34112594538055e-11 -9.8268634 -9.8962735
577500 6.44823100145438e-11 6.34629972147389e-11 -9.8270322 -9.8963731
577560 6.4149596327902e-11 6.32972583572452e-11 -9.827201 -9.8964726
577620 6.42007608288761e-11 6.31312191498186e-11 -9.8273696 -9.8965721
577680 6.46366689946289e-11 6.34006222010651e-11 -9.827538 -9.8966714
577740 6.43031211466092e-11 6.34523710519005e-11 -9.8277064 -9.8967707
577800 6.39690413495538e-11 6.32859172778905e-11 -9.8278745 -9.8968698
577860 6.44057547345719e-11 6.33375523365603e-11 -9.8280426 -9.8969689
577920 6.44571407482553e-11 6.33892417942103e-11 -9.8282105 -9.897068
577980 6.41222494764313e-11 6.32222087517922e-11 -9.8283783 -9.8971669
578040 6.41733570313267e-11 6.32737986230687e-11 -9.8285459 -9.8972657
578100 6.42244924491556e-11 6.33254427881041e-11 -9.8287134 -9.8973645
578160 6.42757094236231e-11 6.3377126293159e-11 -9.8288808 -9.8974632
578220 6.43270350717058e-11 6.34288340913425e-11 -9.829048 -9.8975618
578280 6.43783888263399e-11 6.32609251649304e-11 -9.8292151 -9.8976603
578340 6.44297166102253e-11 6.33125623518047e-11 -9.829382 -9.8977587
578400 6.40926320073465e-11 6.33642387363025e-11 -9.8295488 -9.8978571
578460 6.41437596689749e-11 6.34159241420207e-11 -9.8297155 -9.8979553
578520 6.458397511073e-11 6.34676637249594e-11 -9.829882 -9.8980535
578580 6.42460709773856e-11 6.32989189472077e-11 -9.8300484 -9.8981516
578640 6.39076278742209e-11 6.31298533016396e-11 -9.8302147 -9.8982497
578700 6.43486278784923e-11 6.34022790724696e-11 -9.8303808 -9.8983476
578760 6.43999749175444e-11 6.3454010060065e-11 -9.8305468 -9.8984455
578820 6.40607623737329e-11 6.3063246086281e-11 -9.8307127 -9.8985432
578880 6.41118801941328e-11 6.31147090536323e-11 -9.8308784 -9.8986409
578940 6.41629983256745e-11 6.3387846549915e-11 -9.831044 -9.8987385
579000 6.42141708834905e-11 6.32177662225385e-11 -9.8312094 -9.8988361
579060 6.42653979329365e-11 6.32693604408838e-11 -9.8313748 -9.8989335
579120 6.43166522981923e-11 6.3543172285383e-11 -9.8315399 -9.8990309
579180 6.43679339143096e-11 6.33726801862837e-11 -9.831705 -9.8991282
579240 6.44192973735456e-11 6.32018487652732e-11 -9.8318699 -9.8992254
579300 6.40776013781237e-11 6.32534009248679e-11 -9.8320347 -9.8993225
579360 6.41287058773008e-11 6.33050220128289e-11 -9.8321993 -9.8994196
579420 6.45736336278274e-11 6.35797838573655e-11 -9.8323638 -9.8995165
579480 6.42311324816352e-11 6.34083950537844e-11 -9.8325282 -9.8996134
579540 6.38880023664961e-11 6.30132293694536e-11 -9.8326924 -9.8997102
579600 6.43336674169568e-11 6.32882886441995e-11 -9.8328565 -9.8998069
579660 6.43850165433846e-11 6.33399351238365e-11 -9.8330205 -9.8999035
579720 6.40410500507174e-11 6.31676213001956e-11 -9.8331843 -9.9000001
579780 6.40921103536242e-11 6.32191770088015e-11 -9.833348 -9.9000966
579840 6.41432521450551e-11 6.32707862807649e-11 -9.8335116 -9.900193
579900 6.41944481440763e-11 6.33224338146129e-11 -9.833675 -9.9002893
579960 6.42456984148065e-11 6.33741042098122e-11 -9.8338383 -9.9003855
580020 6.42970030247347e-11 6.34258127796004e-11 -9.8340015 -9.9004817
580080 6.43483068253692e-11 6.32524617751169e-11 -9.8341645 -9.9005777
580140 6.43996372663806e-11 6.33040630001261e-11 -9.8343274 -9.9006737
580200 6.4053176157691e-11 6.33557330583093e-11 -9.8344902 -9.9007696
580260 6.41042700999777e-11 6.31818227132342e-11 -9.8346528 -9.9008655
580320 6.41554180117917e-11 6.32334001942125e-11 -9.8348153 -9.9009612
580380 6.42066476103143e-11 6.3284984713735e-11 -9.8349776 -9.9010569
580440 6.42579313909713e-11 6.33366225178291e-11 -9.8351399 -9.9011525
580500 6.39097778212716e-11 6.31619268287765e-11 -9.835302 -9.901248
580560 6.43605228214164e-11 6.34400271567251e-11 -9.8354639 -9.9013434
580620 6.44118858179253e-11 6.34917939985092e-11 -9.8356258 -9.9014388
580680 6.40628820976943e-11 6.30897312863318e-11 -9.8357875 -9.901534
580740 6.41140060093862e-11 6.31412189754113e-11 -9.835949 -9.9016292
580800 6.41651837907456e-11 6.31927597443094e-11 -9.8361105 -9.9017244
580860 6.42164155065535e-11 6.32443225691932e-11 -9.8362718 -9.9018194
580920 6.4267701218314e-11 6.32959229156405e-11 -9.8364329 -9.9019143
580980 6.39170192329333e-11 6.31197229063851e-11 -9.836594 -9.9020092
581040 6.39680362802428e-11 6.31712435168129e-11 -9.8367549 -9.902104
581100 6.44217148756707e-11 6.34510427105254e-11 -9.8369156 -9.9021987
581160 6.40701756752338e-11 6.32743969800963e-11 -9.8370763 -9.9022933
581220 6.41213258939782e-11 6.33260297846252e-11 -9.8372368 -9.9023879
581280 6.41725298782195e-11 6.33777156035982e-11 -9.8373972 -9.9024824
581340 6.42237876887311e-11 6.32004516589027e-11 -9.8375574 -9.9025768
581400 6.42750432643485e-11 6.3252025352848e-11 -9.8377175 -9.9026711
581460 6.39217564260414e-11 6.33036519260065e-11 -9.8378775 -9.9027653
581520 6.39727965214388e-11 6.31257674780918e-11 -9.8380374 -9.9028595
581580 6.44291046663762e-11 6.34070009885161e-11 -9.8381971 -9.9029536
581640 6.44805474086571e-11 6.34587391370977e-11 -9.8383567 -9.9030476
581700 6.41261821657884e-11 6.32804353306603e-11 -9.8385161 -9.9031415
581760 6.4177436759212e-11 6.33320758347725e-11 -9.8386755 -9.9032354
581820 6.38221780679411e-11 6.29227806060698e-11 -9.8388347 -9.9033291
581880 6.38730748326655e-11 6.29741503939995e-11 -9.8389937 -9.9034228
581940 6.43312124122654e-11 6.34872826755139e-11 -9.8391527 -9.9035164
582000 6.43825970767852e-11 6.3539102915951e-11 -9.8393115 -9.90361
582060 6.40262251639247e-11 6.31284804663841e-11 -9.8394702 -9.9037034
582120 6.40773915364852e-11 6.31799815169942e-11 -9.8396287 -9.9037968
582180 6.41285548832834e-11 6.32315350317093e-11 -9.8397871 -9.9038901
582240 6.41797433308218e-11 6.32831410629116e-11 -9.8399454 -9.9039833
582300 6.4230985183597e-11 6.33347837928454e-11 -9.8401036 -9.9040764
582360 6.38728392225309e-11 6.31542941833978e-11 -9.8402616 -9.9041695
582420 6.39238609998711e-11 6.29734622814703e-11 -9.8404195 -9.9042625
582480 6.39749076844401e-11 6.30248516846717e-11 -9.8405773 -9.9043554
582540 6.40260075824354e-11 6.33090312535061e-11 -9.8407349 -9.9044482
582600 6.40771607534652e-11 6.33606832752806e-11 -9.8408925 -9.904541
582660 6.4128338784127e-11 6.31792698448231e-11 -9.8410498 -9.9046337
582720 6.41795415987403e-11 6.32308683647236e-11 -9.8412071 -9.9047263
582780 6.42307976807658e-11 6.3282487395506e-11 -9.8413642 -9.9048188
582840 6.42821356992608e-11 6.33341108467603e-11 -9.8415212 -9.9049112
582900 6.43335271975891e-11 6.33857865682082e-11 -9.8416781 -9.9050036
582960 6.39721910221463e-11 6.32034438185562e-11 -9.8418348 -9.9050959
583020 6.40232452011999e-11 6.32550331838546e-11 -9.8419914 -9.9051881
583080 6.40743809359352e-11 6.3072189637694e-11 -9.8421479 -9.9052802
583140 6.41255984219248e-11 6.31236760222543e-11 -9.8423043 -9.9053723
583200 6.41768404562527e-11 6.34100504991781e-11 -9.8424605 -9.9054643
583260 6.38137320802518e-11 6.32267569247795e-11 -9.8426166 -9.9055562
583320 6.38646920726597e-11 6.30431318945806e-11 -9.8427726 -9.905648
583380 6.43307419132658e-11 6.33299979131869e-11 -9.8429284 -9.9057397
583440 6.43821102882477e-11 6.33816643024216e-11 -9.8430841 -9.9058314
583500 6.40178028914586e-11 6.3197603110489e-11 -9.8432397 -9.905923
583560 6.4068974316215e-11 6.32491973862311e-11 -9.8433952 -9.9060145
583620 6.41201987801931e-11 6.33007952355605e-11 -9.8435505 -9.906106
583680 6.37547210587518e-11 6.28796655520682e-11 -9.8437057 -9.9061973
583740 6.38056608899322e-11 6.29309975095128e-11 -9.8438608 -9.9062886
583800 6.42740171516878e-11 6.34559166440028e-11 -9.8440158 -9.9063799
583860 6.43253670174746e-11 6.32707371276731e-11 -9.8441706 -9.906471
583920 6.39587100843927e-11 6.30852227798873e-11 -9.8443253 -9.9065621
583980 6.40098030101002e-11 6.33740690690316e-11 -9.8444799 -9.906653
584040 6.4060977631454e-11 6.31882387177459e-11 -9.8446343 -9.9067439
584100 6.4112176115732e-11 6.32398161229745e-11 -9.8447886 -9.9068348
584160 6.41633983810632e-11 6.3291429005222e-11 -9.8449428 -9.9069255
584220 6.37949986215663e-11 6.28668135928733e-11 -9.8450969 -9.9070162
584280 6.38459911253785e-11 6.31564511550722e-11 -9.8452508 -9.9071068
584340 6.38969781841443e-11 6.32080084289508e-11 -9.8454047 -9.9071974
584400 6.43687283305157e-11 6.32596010215916e-11 -9.8455584 -9.9072878
584460 6.44201857611551e-11 6.33112125619962e-11 -9.8457119 -9.9073782
584520 6.40502834048308e-11 6.33628756634671e-11 -9.8458654 -9.9074685
584580 6.3679731356158e-11 6.31753063579571e-11 -9.8460187 -9.9075587
584640 6.37306440336253e-11 6.29873816531704e-11 -9.8461719 -9.9076489
584700 6.4203974562268e-11 6.32784835668813e-11 -9.8463249 -9.907739
584760 6.42552711989406e-11 6.33301412301188e-11 -9.8464779 -9.907829
584820 6.38835798047356e-11 6.29016685912691e-11 -9.8466307 -9.9079189
584880 6.39346436740361e-11 6.29530045570460e-11 -9.8467833 -9.9080087
584940 6.39857306775593e-11 6.32448664367169e-11 -9.8469359 -9.9080985
585000 6.40368993897312e-11 6.32964845980667e-11 -9.8470883 -9.9081882
585060 6.40880912511292e-11 6.33481376477146e-11 -9.8472407 -9.9082778
585120 6.41392767540363e-11 6.31587780187596e-11 -9.8473928 -9.9083674
585180 6.41905146127914e-11 6.32103205727683e-11 -9.8475449 -9.9084569
585240 6.38163917871625e-11 6.30204402026396e-11 -9.8476968 -9.9085463
585300 6.38674532895433e-11 6.30718715947995e-11 -9.8478487 -9.9086356
585360 6.39185671529729e-11 6.3123354026846e-11 -9.8480003 -9.9087249
585420 6.39696745072530e-11 6.31748875437875e-11 -9.8481519 -9.908814
585480 6.40207751223662e-11 6.3226455646868e-11 -9.8483033 -9.9089031
585540 6.40719278849847e-11 6.32780417305914e-11 -9.8484547 -9.9089922
585600 6.41231624565319e-11 6.33296788696854e-11 -9.8486059 -9.9090811
585660 6.4174449381212e-11 6.31385431803119e-11 -9.8487569 -9.90917
585720 6.37975872850655e-11 6.2947029043863e-11 -9.8489079 -9.9092588
585780 6.38485773181565e-11 6.32416266734022e-11 -9.8490587 -9.9093475
585840 6.43284758341593e-11 6.35366887360193e-11 -9.8492094 -9.9094362
585900 6.3950713369642e-11 6.31012796908849e-11 -9.84936 -9.9095248
585960 6.35722873219037e-11 6.29089594643397e-11 -9.8495104 -9.9096133
586020 6.40529982802956e-11 6.32043564479171e-11 -9.8496607 -9.9097017
586080 6.41042188533772e-11 6.32559377870495e-11 -9.8498109 -9.9097901
586140 6.37249178077045e-11 6.28186918348366e-11 -9.849961 -9.9098784
586200 6.42068165043556e-11 6.31145893449522e-11 -9.850111 -9.9099666
586260 6.42581637592352e-11 6.34109366896396e-11 -9.8502608 -9.9100547
586320 6.38779256456016e-11 6.32176582734441e-11 -9.8504105 -9.9101428
586380 6.3928972376071e-11 6.32692604293051e-11 -9.8505601 -9.9102308
586440 6.3980070886547e-11 6.30755001500473e-11 -9.8507096 -9.9103187
586500 6.40312511485796e-11 6.31269867110723e-11 -9.8508589 -9.9104066
586560 6.40824833916772e-11 6.31784903009636e-11 -9.8510082 -9.9104943
586620 6.37004015889854e-11 6.2984013096311e-11 -9.8511573 -9.910582
586680 6.3751361178281e-11 6.30354169443677e-11 -9.8513062 -9.9106697
586740 6.42363720929723e-11 6.33333211335145e-11 -9.8514551 -9.9107572
586800 6.3853315663751e-11 6.31384094993086e-11 -9.8516038 -9.9108447
